temperature_C,pCO2_bar,pH,wall_shear_stress_Pa,NaCl_wt_pct,corrosion_rate_dewaard1975_mmpy,corrosion_rate_dewaard1995_mmpy,corrosion_rate_target_mmpy,model_disagreement_ratio,regime
117.26,0.5211,5.79,1.414,1.14,3.14003,5.66008,4.21578,1.8026,conventional_oilfield_range
124.67,0.1786,4.64,47.161,3.78,31.21394,120.74799,61.39235,3.8684,conventional_oilfield_range
90.38,96.6221,4.63,25.148,0.56,422.4349,736.68734,557.85522,1.7439,dense_phase_supercritical_CO2
109.79,0.1347,4.55,36.398,12.59,15.76142,48.63548,27.6869,3.0857,conventional_oilfield_range
125.07,86.5667,4.5,2.76,16.82,108.92514,219.36743,154.57887,2.0139,dense_phase_supercritical_CO2
128.61,93.6285,6.1,1.034,5.22,106.47824,44.0831,68.51197,2.4154,dense_phase_supercritical_CO2
83.01,8.7922,4.78,26.304,14.42,49.9816,159.87262,89.39066,3.1986,conventional_oilfield_range
123.72,1.7061,5.78,134.474,16.6,186.67329,189.46575,188.06434,1.015,conventional_oilfield_range
123.77,0.1565,5.18,13.041,17.3,6.74594,17.77204,10.94939,2.6345,conventional_oilfield_range
92.92,65.7465,4.16,66.76,11.75,852.06048,1961.70293,1292.86099,2.3023,high_pressure_gas_CO2
87.91,27.7808,3.7,10.399,0.98,111.97536,511.05258,239.21809,4.564,high_pressure_gas_CO2
105.09,10.0073,5.08,5.625,16.88,30.42253,42.70471,36.04421,1.4037,high_pressure_gas_CO2
71.97,29.5013,6.05,51.051,1.69,217.72044,153.68003,182.91879,1.4167,high_pressure_gas_CO2
106.16,3.308,6.14,1.655,11.26,6.10545,7.1666,6.61478,1.1738,conventional_oilfield_range
111.61,53.2453,4.42,1.152,9.82,47.11236,97.0571,67.62092,2.0601,high_pressure_gas_CO2
91.22,1.4826,5.89,31.079,19.81,23.85322,26.76017,25.26492,1.1219,conventional_oilfield_range
56.34,28.0455,6.03,129.671,7.37,252.88601,335.95305,291.47526,1.3285,high_pressure_gas_CO2
125.92,63.278,5.49,54.265,14.61,1438.9098,768.97442,1051.89583,1.8712,high_pressure_gas_CO2
56.0,0.14,4.57,8.386,14.94,0.76637,3.80367,1.70734,4.9632,conventional_oilfield_range
65.33,2.6221,4.59,1.83,2.61,3.21893,12.36071,6.3078,3.84,conventional_oilfield_range
43.01,2.2275,6.44,12.194,12.14,2.48778,6.1814,3.92147,2.4847,conventional_oilfield_range
139.63,10.0001,6.34,26.575,6.14,338.03321,184.55385,249.77055,1.8316,high_pressure_gas_CO2
92.64,5.8988,5.76,2.433,2.89,14.20485,14.82865,14.5134,1.0439,conventional_oilfield_range
34.02,12.3335,6.18,8.444,11.56,7.23084,9.16495,8.14066,1.2675,high_pressure_gas_CO2
21.23,0.185,4.76,18.776,3.78,0.39817,5.23926,1.44434,13.1583,conventional_oilfield_range
35.87,0.1694,5.79,10.991,4.33,0.50614,2.1925,1.05344,4.3318,conventional_oilfield_range
24.23,24.7473,5.67,10.938,4.64,8.57181,18.56174,12.61379,2.1654,high_pressure_gas_CO2
66.41,0.3273,3.91,29.514,15.51,4.85589,40.01648,13.93971,8.2408,conventional_oilfield_range
78.11,0.2194,5.18,7.542,17.09,1.33881,4.94975,2.57425,3.6971,conventional_oilfield_range
58.42,2.2708,5.21,2.288,2.55,2.0638,5.65728,3.41694,2.7412,conventional_oilfield_range
98.49,3.4045,4.51,107.064,15.86,134.8706,450.73688,246.55862,3.342,conventional_oilfield_range
109.58,34.0391,4.62,44.623,12.97,442.8848,1426.93154,794.96307,3.2219,high_pressure_gas_CO2
105.44,3.0538,4.95,69.003,1.58,179.44822,420.69477,274.75976,2.3444,conventional_oilfield_range
23.2,0.8013,4.41,4.952,6.99,0.33595,3.9057,1.14548,11.6258,conventional_oilfield_range
14.96,0.9801,4.56,73.285,2.81,3.69431,27.55224,10.08893,7.458,conventional_oilfield_range
94.74,3.5213,5.7,2.566,11.83,9.19402,8.6973,8.94221,1.0571,conventional_oilfield_range
56.09,1.7911,6.15,3.617,3.99,2.88292,3.75151,3.28866,1.3013,conventional_oilfield_range
134.04,23.6034,6.43,56.912,10.74,930.50125,466.15052,658.59976,1.9961,high_pressure_gas_CO2
115.06,0.4825,6.27,25.101,5.45,28.49948,26.40469,27.4321,1.0793,conventional_oilfield_range
108.94,0.1114,3.94,11.463,14.97,2.80212,31.56384,9.40456,11.2643,conventional_oilfield_range
55.58,33.4565,3.95,100.877,0.03,320.07347,916.56657,541.63515,2.8636,high_pressure_gas_CO2
78.21,42.8424,5.34,21.391,18.76,104.33793,121.22338,112.4642,1.1618,high_pressure_gas_CO2
27.57,34.8793,5.38,3.42,8.97,5.34402,9.00458,6.93691,1.685,high_pressure_gas_CO2
49.47,3.224,5.4,1.657,6.5,0.98478,3.29281,1.80074,3.3437,conventional_oilfield_range
48.44,1.2832,3.66,1.59,19.55,0.34414,6.06946,1.44525,17.6366,conventional_oilfield_range
132.42,0.3049,4.06,64.696,6.69,60.24829,430.81466,161.10818,7.1507,conventional_oilfield_range
28.59,54.4625,6.38,64.166,6.83,73.96219,72.35697,73.15518,1.0222,high_pressure_gas_CO2
107.83,0.3227,5.49,17.359,0.08,15.49782,29.0277,21.21005,1.873,conventional_oilfield_range
69.5,9.9821,4.19,6.881,18.26,17.44691,46.06293,28.34882,2.6402,conventional_oilfield_range
139.26,31.5937,4.28,30.975,14.41,803.2601,1511.94304,1102.03608,1.8823,high_pressure_gas_CO2
119.75,60.1192,5.08,139.336,1.03,2666.432,3128.20426,2888.10387,1.1732,high_pressure_gas_CO2
20.71,0.3712,3.9,3.675,15.25,0.16005,2.40122,0.61993,15.0029,conventional_oilfield_range
137.33,0.3136,5.4,11.51,7.99,17.48447,35.69338,24.98159,2.0414,conventional_oilfield_range
93.07,2.0341,5.49,1.538,14.64,3.67338,4.93825,4.25912,1.3443,conventional_oilfield_range
32.8,10.5277,4.8,6.062,16.07,3.73564,13.81132,7.1829,3.6972,high_pressure_gas_CO2
141.35,25.1404,3.7,93.091,13.93,1979.28084,4533.54347,2995.52261,2.2905,high_pressure_gas_CO2
68.69,6.8845,5.5,38.201,10.98,38.89028,71.00733,52.54993,1.8258,conventional_oilfield_range
30.76,25.6438,5.28,2.346,16.29,3.07941,4.64792,3.78323,1.5094,high_pressure_gas_CO2
19.88,0.707,5.21,95.787,5.41,4.178,20.80316,9.32286,4.9792,conventional_oilfield_range
5.99,0.1788,5.95,123.67,13.87,0.63495,3.87639,1.56886,6.105,conventional_oilfield_range
32.49,0.2307,6.06,7.888,3.08,0.6118,1.03685,0.79646,1.6948,conventional_oilfield_range
124.01,0.1235,4.85,86.454,3.04,34.39523,128.81971,66.56413,3.7453,conventional_oilfield_range
48.9,0.835,5.35,12.445,19.21,1.62305,6.46321,3.23885,3.9821,conventional_oilfield_range
48.11,0.1668,5.13,10.193,18.79,0.47468,2.47126,1.08308,5.2062,conventional_oilfield_range
60.91,45.7874,4.48,20.901,2.04,72.48613,358.11573,161.11618,4.9405,high_pressure_gas_CO2
105.61,5.3721,6.49,126.925,3.83,437.35065,257.92326,335.86144,1.6957,conventional_oilfield_range
99.92,47.5654,3.8,1.362,6.29,40.25497,135.21692,73.77773,3.359,high_pressure_gas_CO2
63.38,42.9998,5.8,85.242,4.72,341.39816,342.90614,342.15132,1.0044,high_pressure_gas_CO2
108.71,0.1089,3.88,82.799,17.53,18.29047,127.57127,48.30464,6.9747,conventional_oilfield_range
141.69,2.6905,3.75,3.374,15.61,27.75168,115.95917,56.72797,4.1785,conventional_oilfield_range
40.8,31.9962,5.77,3.555,4.83,6.72756,13.1562,9.40793,1.9556,high_pressure_gas_CO2
122.96,2.644,3.59,48.039,12.38,143.3611,653.20056,306.01234,4.5563,conventional_oilfield_range
97.0,9.6238,5.27,14.614,12.8,78.17063,86.06047,82.02074,1.1009,conventional_oilfield_range
62.3,2.5662,3.66,14.897,17.53,9.05611,57.31775,22.78324,6.3292,conventional_oilfield_range
24.44,0.1316,5.45,2.446,5.84,0.08076,0.42277,0.18478,5.2346,conventional_oilfield_range
125.72,12.499,6.15,6.397,1.46,105.56299,50.64626,73.11888,2.0843,high_pressure_gas_CO2
114.38,13.9333,4.98,99.076,5.67,484.74496,1312.02445,797.49436,2.7066,high_pressure_gas_CO2
54.98,0.3536,4.54,84.456,8.74,10.46469,33.85089,18.82124,3.2348,conventional_oilfield_range
90.93,0.4189,4.03,148.571,8.69,46.9636,254.78797,109.38812,5.4252,conventional_oilfield_range
108.43,5.5308,4.46,2.53,11.11,19.6211,52.06841,31.96309,2.6537,conventional_oilfield_range
120.28,3.4188,4.07,6.758,3.83,41.05849,149.6385,78.38323,3.6445,conventional_oilfield_range
125.96,4.4447,4.78,1.113,17.69,9.2143,17.75625,12.79107,1.927,conventional_oilfield_range
31.19,42.5805,4.56,97.529,15.47,77.58923,325.57559,158.9376,4.1961,high_pressure_gas_CO2
92.3,5.4505,3.71,1.498,8.53,6.5743,38.26428,15.86067,5.8203,conventional_oilfield_range
16.73,0.3745,4.25,34.573,14.4,0.62307,12.33002,2.77174,19.789,conventional_oilfield_range
147.59,97.7193,3.51,11.051,0.12,869.21621,3052.32846,1628.84418,3.5116,dense_phase_supercritical_CO2
135.85,5.0007,5.48,21.191,15.85,111.33597,187.82496,144.60869,1.687,conventional_oilfield_range
71.13,3.2637,5.61,7.984,15.37,8.48811,20.2841,13.1215,2.3897,conventional_oilfield_range
122.72,54.4325,4.58,21.347,16.46,384.20486,706.81092,521.11437,1.8397,high_pressure_gas_CO2
45.3,0.3265,6.2,18.536,6.73,1.98511,4.87851,3.11197,2.4576,conventional_oilfield_range
32.39,0.127,4.48,1.401,5.88,0.06486,0.70893,0.21443,10.9309,conventional_oilfield_range
104.87,0.2134,5.74,102.414,1.99,34.67718,68.48339,48.73203,1.9749,conventional_oilfield_range
54.68,10.4129,6.43,56.941,8.58,52.13042,53.01529,52.57099,1.017,high_pressure_gas_CO2
92.78,67.3511,4.51,1.165,1.3,40.27076,106.73992,65.56293,2.6506,high_pressure_gas_CO2
136.31,0.2642,4.28,8.195,14.04,11.98125,36.41038,20.88641,3.0389,conventional_oilfield_range
72.59,76.1415,3.62,34.967,17.67,224.74148,834.60196,433.09316,3.7136,dense_phase_supercritical_CO2
96.83,4.315,3.92,1.494,1.26,9.03234,32.88156,17.23361,3.6404,conventional_oilfield_range
95.2,15.012,5.75,5.873,17.21,30.87701,24.90717,27.73191,1.2397,high_pressure_gas_CO2
128.48,0.913,3.92,61.206,1.41,158.53686,910.18302,379.86519,5.7411,conventional_oilfield_range
142.46,1.8592,5.77,12.128,16.33,62.29472,57.80883,60.00987,1.0776,conventional_oilfield_range
126.98,0.4145,6.47,1.694,0.32,3.73775,3.52859,3.63167,1.0593,conventional_oilfield_range
146.23,0.145,4.8,46.637,15.63,28.49177,100.62478,53.54417,3.5317,conventional_oilfield_range
125.43,0.1203,5.94,14.417,10.19,10.68596,13.12645,11.84351,1.2284,conventional_oilfield_range
48.19,71.6977,5.65,29.807,18.35,85.76292,96.52821,90.98649,1.1255,high_pressure_gas_CO2
49.16,13.1603,3.57,1.548,0.91,2.39367,27.98792,8.18498,11.6925,high_pressure_gas_CO2
14.09,8.0024,4.91,9.326,15.85,1.92093,10.0904,4.4026,5.2529,conventional_oilfield_range
45.82,6.6031,4.93,97.859,0.21,47.4639,124.45108,76.85658,2.622,conventional_oilfield_range
45.62,8.5641,5.49,3.603,14.48,3.31215,7.11941,4.85598,2.1495,conventional_oilfield_range
11.29,1.2125,6.11,56.402,5.88,2.29538,6.35675,3.81984,2.7694,conventional_oilfield_range
96.21,0.2146,3.87,5.391,6.68,2.71651,18.66753,7.12113,6.8719,conventional_oilfield_range
24.31,14.5296,5.78,148.882,13.69,44.43759,78.40392,59.02611,1.7644,high_pressure_gas_CO2
144.21,1.8612,6.08,32.124,2.61,212.97427,155.56656,182.02108,1.369,conventional_oilfield_range
118.26,13.5618,5.9,20.205,15.17,221.55957,117.87862,161.60797,1.8796,high_pressure_gas_CO2
108.72,52.3202,5.97,11.714,9.52,226.02266,159.50858,189.8751,1.417,high_pressure_gas_CO2
14.22,3.1645,4.89,1.467,15.8,0.20013,1.07096,0.46296,5.3513,conventional_oilfield_range
145.79,0.4673,4.87,24.193,3.21,56.99453,185.03278,102.69302,3.2465,conventional_oilfield_range
10.63,1.2127,5.26,4.947,14.79,0.21448,1.43119,0.55404,6.673,conventional_oilfield_range
125.21,8.6219,5.87,63.453,4.47,639.02926,477.53435,552.41146,1.3382,conventional_oilfield_range
104.41,3.1325,6.42,26.94,15.58,57.1457,37.01085,45.98925,1.544,conventional_oilfield_range
95.82,24.3264,4.54,11.33,6.38,110.98043,280.43924,176.41787,2.5269,high_pressure_gas_CO2
87.47,20.0306,5.12,5.103,13.23,34.61494,50.38548,41.76231,1.4556,high_pressure_gas_CO2
135.58,30.3191,5.3,46.721,11.67,796.96094,1007.82003,896.21046,1.2646,high_pressure_gas_CO2
50.85,0.124,4.73,13.307,16.95,0.65091,4.45311,1.70252,6.8414,conventional_oilfield_range
146.68,16.4681,6.39,1.454,7.1,48.53477,27.16524,36.31058,1.7867,high_pressure_gas_CO2
31.96,11.4908,4.54,30.553,6.96,15.53881,81.74675,35.64052,5.2608,high_pressure_gas_CO2
51.34,0.7035,5.78,1.198,15.18,0.41312,0.636,0.51259,1.5395,conventional_oilfield_range
103.24,2.334,5.6,12.454,10.51,36.72812,38.26044,37.48645,1.0417,conventional_oilfield_range
132.13,8.571,6.19,1.971,19.47,33.98114,18.18156,24.85619,1.869,conventional_oilfield_range
112.34,2.3259,3.92,28.149,18.51,73.35047,273.21665,141.56472,3.7248,conventional_oilfield_range
50.0,19.0302,3.7,1.869,3.48,4.46518,41.79148,13.66039,9.3594,high_pressure_gas_CO2
58.22,2.9877,5.58,87.533,5.59,46.69637,84.49297,62.81333,1.8094,conventional_oilfield_range
105.64,0.8548,4.78,11.274,10.44,14.54129,51.90001,27.47168,3.5691,conventional_oilfield_range
144.19,0.2389,4.38,62.016,19.22,53.74415,212.86263,106.9585,3.9607,conventional_oilfield_range
84.55,2.5707,3.84,1.082,2.35,2.32138,20.54324,6.9057,8.8496,conventional_oilfield_range
38.48,0.2959,4.89,1.266,5.71,0.13911,1.24714,0.41651,8.9653,conventional_oilfield_range
9.23,0.5405,4.42,6.587,8.46,0.12309,2.16352,0.51605,17.5766,conventional_oilfield_range
131.86,9.3714,4.27,58.268,13.59,485.48536,949.26609,678.86286,1.9553,conventional_oilfield_range
13.27,24.7905,4.18,137.485,16.06,24.07873,211.41277,71.3481,8.7801,high_pressure_gas_CO2
112.4,63.1678,5.22,3.7,16.83,116.30903,118.47026,117.38467,1.0186,high_pressure_gas_CO2
45.96,3.8211,3.82,108.247,3.83,48.80648,377.62134,135.75849,7.7371,conventional_oilfield_range
146.75,0.5435,4.24,59.087,18.45,76.03883,256.30972,139.60477,3.3708,conventional_oilfield_range
19.05,22.984,4.0,6.296,1.61,4.94435,31.78599,12.5364,6.4287,high_pressure_gas_CO2
40.63,0.5322,5.78,3.884,14.58,0.57284,1.68218,0.98164,2.9366,conventional_oilfield_range
121.88,2.5526,3.59,58.629,19.35,123.03121,669.25802,286.94882,5.4397,conventional_oilfield_range
25.02,0.188,5.45,2.172,2.47,0.11213,0.46378,0.22805,4.1359,conventional_oilfield_range
97.36,0.2191,6.01,91.33,12.8,23.752,37.0079,29.64813,1.5581,conventional_oilfield_range
19.86,16.2561,5.45,2.778,15.68,1.30343,3.51487,2.14042,2.6966,high_pressure_gas_CO2
15.93,10.585,4.29,25.547,8.48,8.08129,37.74107,17.46415,4.6702,high_pressure_gas_CO2
142.2,17.5707,4.6,2.726,5.31,125.55315,215.97262,164.66949,1.7202,high_pressure_gas_CO2
22.39,31.4455,3.83,31.012,13.36,14.63952,106.78193,39.53778,7.2941,high_pressure_gas_CO2
50.11,15.9836,4.74,33.661,10.68,45.74642,106.91303,69.93489,2.3371,high_pressure_gas_CO2
35.4,19.479,6.49,4.889,19.42,3.89577,3.72266,3.80823,1.0465,high_pressure_gas_CO2
97.97,1.2771,5.1,3.863,12.24,6.91571,11.43323,8.89207,1.6532,conventional_oilfield_range
145.29,0.3539,4.07,2.655,11.1,5.05538,27.95422,11.88777,5.5296,conventional_oilfield_range
79.12,12.0502,6.35,40.12,12.57,110.26125,63.67845,83.79299,1.7315,high_pressure_gas_CO2
80.09,1.019,6.28,11.995,0.91,8.00018,11.62475,9.64365,1.4531,conventional_oilfield_range
17.76,11.4387,6.18,61.26,16.17,9.46644,21.66993,14.32261,2.2891,high_pressure_gas_CO2
124.25,54.4762,4.57,4.077,14.02,124.27215,234.22408,170.60929,1.8848,high_pressure_gas_CO2
46.36,53.6094,5.2,3.764,11.75,16.3916,24.17382,19.90597,1.4748,high_pressure_gas_CO2
121.98,0.1401,3.53,17.245,17.48,8.7456,70.98211,24.91548,8.1163,conventional_oilfield_range
84.22,0.2386,5.73,9.897,16.12,2.6814,4.41812,3.44191,1.6477,conventional_oilfield_range
91.09,22.6711,5.95,16.749,18.06,110.02129,57.1407,79.28867,1.9254,high_pressure_gas_CO2
60.08,5.6031,3.92,1.117,16.93,1.75908,9.84899,4.16236,5.5989,conventional_oilfield_range
57.27,26.8831,4.56,2.698,8.7,12.66025,34.17318,20.80003,2.6992,high_pressure_gas_CO2
88.16,94.3902,6.06,59.143,2.83,869.23236,466.06003,636.48602,1.8651,dense_phase_supercritical_CO2
9.51,4.9091,4.69,1.977,13.37,0.33372,1.80849,0.77687,5.4192,conventional_oilfield_range
74.15,0.4017,5.56,48.303,4.35,10.84024,37.93522,20.27873,3.4995,conventional_oilfield_range
38.52,10.9949,5.58,18.702,4.93,13.04999,23.518,17.51884,1.8021,high_pressure_gas_CO2
82.02,69.6957,6.31,10.02,11.46,155.27386,85.29923,115.0858,1.8203,high_pressure_gas_CO2
66.97,22.8599,5.0,95.71,11.4,212.98198,355.27255,275.07572,1.6681,high_pressure_gas_CO2
120.77,6.5086,5.75,5.903,12.46,55.96775,34.00042,43.62256,1.6461,conventional_oilfield_range
132.0,0.3311,5.68,37.938,9.86,49.55137,52.42232,50.96663,1.0579,conventional_oilfield_range
130.16,25.2965,4.82,1.705,4.57,88.06883,68.65488,77.75831,1.2828,high_pressure_gas_CO2
45.58,0.1178,4.14,125.866,7.88,3.86245,44.68239,13.13711,11.5684,conventional_oilfield_range
61.18,2.4267,6.25,3.881,0.61,3.16005,2.98571,3.07164,1.0584,conventional_oilfield_range
45.33,58.7553,4.51,6.277,1.62,24.23834,76.35952,43.02125,3.1504,high_pressure_gas_CO2
16.52,0.2335,3.55,1.033,2.72,0.04851,1.00117,0.22037,20.6397,conventional_oilfield_range
109.18,0.3061,4.93,25.95,13.58,13.09247,53.26631,26.40809,4.0685,conventional_oilfield_range
120.01,62.5432,6.43,115.231,8.85,3026.72757,835.80478,1590.51985,3.6213,high_pressure_gas_CO2
74.82,0.6588,4.12,2.867,13.98,1.55965,13.34953,4.56296,8.5593,conventional_oilfield_range
123.89,96.4581,4.87,39.049,2.66,1207.56877,2393.25695,1700.00658,1.9819,dense_phase_supercritical_CO2
93.15,20.3803,5.24,1.492,19.17,12.92619,17.01333,14.82962,1.3162,high_pressure_gas_CO2
60.01,2.9454,5.77,1.404,3.87,1.65434,2.66181,2.09846,1.609,conventional_oilfield_range
149.52,3.6794,6.37,17.328,15.75,204.20156,67.64587,117.53039,3.0187,conventional_oilfield_range
54.77,42.0493,3.7,92.076,9.53,225.75484,1183.73244,516.94615,5.2434,high_pressure_gas_CO2
31.32,4.7967,5.18,1.388,9.06,0.98798,2.41152,1.54354,2.4409,conventional_oilfield_range
148.28,0.143,5.37,67.723,9.34,68.881,84.85776,76.45317,1.2319,conventional_oilfield_range
20.29,0.2458,4.93,2.627,18.93,0.09525,0.49066,0.21618,5.1515,conventional_oilfield_range
79.99,0.1429,6.44,2.228,13.81,0.37759,0.41319,0.39499,1.0943,conventional_oilfield_range
92.95,30.7871,5.59,13.916,8.24,141.8092,131.11676,136.35821,1.0815,high_pressure_gas_CO2
13.52,0.2833,3.58,26.656,9.55,0.68108,8.5437,2.41225,12.5443,conventional_oilfield_range
22.58,5.6628,5.76,4.053,3.6,1.20056,2.78108,1.82725,2.3165,conventional_oilfield_range
51.89,1.7401,3.61,3.239,1.51,1.74768,25.48483,6.67377,14.5821,conventional_oilfield_range
118.07,7.439,5.66,114.485,2.3,560.21513,843.36079,687.35979,1.5054,conventional_oilfield_range
9.29,0.3177,3.54,108.819,10.52,1.59286,35.24559,7.49275,22.1273,conventional_oilfield_range
5.44,6.5317,6.32,10.27,0.24,2.17314,2.59844,2.37629,1.1957,conventional_oilfield_range
22.66,0.4604,3.57,9.237,12.51,0.33274,8.9552,1.7262,26.9135,conventional_oilfield_range
79.77,22.0856,4.47,30.604,6.76,188.85852,382.40523,268.73869,2.0248,high_pressure_gas_CO2
88.38,0.1954,4.51,4.422,16.58,0.89797,8.37246,2.74194,9.3237,conventional_oilfield_range
61.67,7.3464,5.53,1.898,3.56,3.93801,7.95217,5.59605,2.0193,conventional_oilfield_range
83.33,0.2369,5.8,1.96,6.17,1.01794,1.78812,1.34915,1.7566,conventional_oilfield_range
85.25,19.7833,4.47,1.259,19.09,8.49215,26.28819,14.94133,3.0956,high_pressure_gas_CO2
20.38,42.6801,4.28,2.635,5.92,4.43403,13.14952,7.6358,2.9656,high_pressure_gas_CO2
136.12,0.2089,5.85,101.196,14.3,73.4981,80.23665,76.7935,1.0917,conventional_oilfield_range
145.45,2.1128,6.18,16.522,17.54,64.17144,59.93427,62.01668,1.0707,conventional_oilfield_range
125.92,64.2691,6.2,114.966,10.66,2254.5839,1273.17665,1694.25015,1.7708,high_pressure_gas_CO2
143.87,0.1812,4.69,58.198,8.74,38.24254,126.24552,69.48344,3.3012,conventional_oilfield_range
47.01,0.1883,4.84,3.265,11.58,0.19613,1.62001,0.56368,8.2597,conventional_oilfield_range
36.41,2.619,3.72,2.231,11.5,0.85534,7.91665,2.6022,9.2555,conventional_oilfield_range
112.38,1.1725,5.51,13.643,2.94,46.05861,35.34774,40.34932,1.303,conventional_oilfield_range
148.05,2.0683,3.54,9.085,5.85,56.66894,403.17359,151.15364,7.1145,conventional_oilfield_range
61.4,0.1603,5.03,9.394,7.88,0.70735,4.21471,1.72663,5.9585,conventional_oilfield_range
135.49,51.0857,3.92,1.286,19.42,67.91035,96.76704,81.06469,1.4249,high_pressure_gas_CO2
101.89,70.0887,3.98,118.425,19.28,1245.4118,2980.17936,1926.53849,2.3929,high_pressure_gas_CO2
57.81,47.1061,6.47,141.961,3.09,441.31694,264.71528,341.79429,1.6671,high_pressure_gas_CO2
118.16,2.3632,5.02,17.933,15.75,54.44892,105.7985,75.89871,1.9431,conventional_oilfield_range
107.32,0.3507,5.83,6.735,0.14,5.5001,10.6902,7.66793,1.9436,conventional_oilfield_range
5.12,41.3962,6.25,58.243,4.26,19.63546,25.19034,22.24015,1.2829,high_pressure_gas_CO2
143.29,0.1237,6.21,3.843,16.42,4.97291,3.93645,4.42443,1.2633,conventional_oilfield_range
63.82,9.1771,3.88,13.242,8.67,26.93992,125.07492,58.04746,4.6427,conventional_oilfield_range
134.05,6.4002,6.08,76.548,16.05,457.89943,283.63932,360.38629,1.6144,conventional_oilfield_range
77.26,0.1351,3.63,12.169,18.77,1.65381,20.78331,5.86273,12.567,conventional_oilfield_range
39.74,41.2704,3.59,1.29,5.56,3.48134,25.54042,9.42946,7.3364,high_pressure_gas_CO2
100.77,94.5146,6.18,4.144,7.75,113.47588,72.64605,90.79413,1.562,dense_phase_supercritical_CO2
97.35,34.8979,4.64,12.479,14.05,96.22675,286.71922,166.10255,2.9796,high_pressure_gas_CO2
136.45,47.4357,5.62,55.062,16.65,1357.97938,766.1954,1020.03802,1.7724,high_pressure_gas_CO2
59.33,3.1973,4.79,13.78,5.81,9.04311,36.43861,18.15264,4.0294,conventional_oilfield_range
14.72,0.3244,5.02,83.203,12.56,1.32951,12.82174,4.12875,9.644,conventional_oilfield_range
92.63,3.1748,4.02,2.825,5.16,8.69455,43.24829,19.39135,4.9742,conventional_oilfield_range
28.35,0.412,4.16,78.01,16.69,1.70377,25.93174,6.64692,15.2203,conventional_oilfield_range
138.15,0.2334,5.19,1.127,9.22,2.41637,4.80482,3.40738,1.9884,conventional_oilfield_range
